dataset,series,method,seed,score_file,label_offset,points,anomaly_ratio,ap,auc,best_f1,best_precision,best_recall,f1_q95,f1_q97,f1_q99,f1_q995,f1_mad3,precision_q99,recall_q99,precision_mad3,recall_mad3,event_f1_q95,event_f1_q97,event_f1_q99,event_f1_q995,event_f1_mad3,easytsad_event_f1_log,easytsad_event_precision_log,easytsad_event_recall_log,easytsad_event_threshold_log,easytsad_point_f1_pa,easytsad_point_precision_pa,easytsad_point_recall_pa,easytsad_point_threshold_pa
Yahoo,real_35,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_35.npy,16,698,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_36,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_36.npy,16,715,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_37,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_37.npy,16,701,0.048502,0.125137,0.536291,0.173913,0.333333,0.117647,0.114286,0.142857,0.142857,0.105263,0.081633,0.375000,0.088235,0.047393,0.294118,0.210526,0.320000,0.600000,0.571429,0.137931,0.800000,0.666667,1.000000,0.199650,0.971429,0.944444,1.000000,0.199650
Yahoo,real_38,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_38.npy,16,698,0.011461,0.369836,0.797283,0.500000,0.750000,0.375000,0.139535,0.206897,0.400000,0.500000,0.119403,0.428571,0.375000,0.067797,0.500000,0.121212,0.190476,0.500000,0.800000,0.095238,0.857143,0.750000,1.000000,0.061110,0.941176,0.888889,1.000000,0.061110
Yahoo,real_39,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_39.npy,16,698,0.002865,0.107752,0.905891,0.285714,0.200000,0.500000,0.054054,0.086957,0.222222,0.000000,0.018182,0.142857,0.500000,0.009259,0.500000,0.068966,0.111111,0.250000,0.000000,0.026316,0.285714,0.200000,0.500000,0.007245,0.285714,0.200000,0.500000,0.007245
Yahoo,real_4,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_4.npy,16,696,0.007184,0.388203,0.992764,0.588235,0.416667,1.000000,0.250000,0.384615,0.333333,0.222222,0.102041,0.285714,0.400000,0.053763,1.000000,0.352941,0.461538,0.363636,0.333333,0.125000,0.461538,0.300000,1.000000,0.509864,0.666667,0.750000,0.600000,4.397064
Yahoo,real_40,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_40.npy,16,698,0.114613,0.070854,0.178883,0.213992,0.120185,0.975000,0.017391,0.019802,0.022989,0.000000,0.008439,0.142857,0.012500,0.006369,0.012500,0.074074,0.105263,0.250000,0.000000,0.019417,0.166667,0.142857,0.200000,0.122380,0.323887,0.193237,1.000000,0.001561
Yahoo,real_41,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_41.npy,16,702,0.002849,0.257576,0.992143,0.400000,0.333333,0.500000,0.105263,0.166667,0.200000,0.333333,0.024390,0.125000,0.500000,0.012346,1.000000,0.210526,0.363636,0.333333,0.400000,0.054054,0.400000,0.333333,0.500000,0.709379,0.400000,0.333333,0.500000,0.709379
Yahoo,real_42,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_42.npy,16,704,0.062500,0.628274,0.926240,0.626506,0.666667,0.590909,0.625000,0.484848,0.269231,0.166667,0.377358,0.875000,0.159091,0.238095,0.909091,0.947368,0.689655,0.800000,0.800000,0.136986,0.800000,1.000000,0.666667,109.941460,0.907216,0.830189,1.000000,15.306428
Yahoo,real_43,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_43.npy,16,704,0.038352,0.125328,0.651677,0.228571,0.186047,0.296296,0.190476,0.163265,0.114286,0.064516,0.123288,0.250000,0.074074,0.075630,0.333333,0.240000,0.375000,0.500000,0.333333,0.095238,0.727273,0.571429,1.000000,0.164821,0.947368,0.900000,1.000000,0.164821
Yahoo,real_44,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_44.npy,16,715,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_45,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_45.npy,16,704,0.001420,1.000000,1.000000,1.000000,1.000000,1.000000,0.054054,0.086957,0.222222,0.400000,0.015873,0.125000,1.000000,0.008000,1.000000,0.062500,0.105263,0.333333,0.666667,0.020408,1.000000,1.000000,1.000000,6.127761,1.000000,1.000000,1.000000,6.127761
Yahoo,real_46,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_46.npy,16,705,0.154610,0.128545,0.374115,0.309524,0.189979,0.834862,0.027586,0.030534,0.034188,0.035398,0.017316,0.250000,0.018349,0.016393,0.018349,0.121212,0.190476,0.444444,0.666667,0.046512,0.444444,0.666667,0.333333,0.418787,0.450413,0.290667,1.000000,0.002791
Yahoo,real_47,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_47.npy,16,698,0.007163,0.411561,0.989610,0.500000,0.666667,0.400000,0.250000,0.307692,0.500000,0.444444,0.076336,0.428571,0.600000,0.039683,1.000000,0.285714,0.428571,0.571429,0.666667,0.068966,0.666667,0.666667,0.666667,0.465557,0.666667,0.750000,0.600000,0.465557
Yahoo,real_48,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_48.npy,16,704,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_49,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_49.npy,16,715,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_5,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_5.npy,16,704,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_50,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_50.npy,16,704,0.009943,0.297490,0.896905,0.363636,0.500000,0.285714,0.186047,0.275862,0.266667,0.363636,0.109091,0.250000,0.285714,0.058252,0.857143,0.171429,0.260870,0.444444,0.666667,0.046512,1.000000,1.000000,1.000000,1.333793,1.000000,1.000000,1.000000,1.333793
Yahoo,real_51,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_51.npy,16,698,0.004298,0.405838,0.972182,0.666667,0.666667,0.666667,0.105263,0.166667,0.400000,0.571429,0.050847,0.285714,0.666667,0.026087,1.000000,0.129032,0.190476,0.500000,0.800000,0.057971,0.800000,0.666667,1.000000,0.410431,0.857143,0.750000,1.000000,0.410431
Yahoo,real_52,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_52.npy,16,700,0.012857,0.319518,0.749477,0.500000,0.571429,0.444444,0.272727,0.400000,0.500000,0.307692,0.190476,0.571429,0.444444,0.111111,0.666667,0.266667,0.421053,0.750000,0.666667,0.170213,0.800000,0.666667,1.000000,0.159554,0.900000,0.818182,1.000000,0.159554
Yahoo,real_53,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_53.npy,16,715,0.020979,0.336481,0.777143,0.421053,1.000000,0.266667,0.196078,0.270270,0.347826,0.421053,0.106195,0.500000,0.266667,0.061224,0.400000,0.181818,0.300000,0.600000,1.000000,0.069767,1.000000,1.000000,1.000000,0.329193,1.000000,1.000000,1.000000,0.329193
Yahoo,real_54,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_54.npy,16,355,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_55,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_55.npy,16,698,0.005731,0.420754,0.693444,0.571429,0.666667,0.500000,0.102564,0.160000,0.363636,0.500000,0.031250,0.285714,0.500000,0.016129,0.500000,0.137931,0.222222,0.500000,0.666667,0.066667,0.666667,0.666667,0.666667,0.228582,0.750000,0.750000,0.750000,0.228582
Yahoo,real_56,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_56.npy,16,698,0.005731,0.513416,0.989193,0.571429,0.666667,0.500000,0.205128,0.320000,0.363636,0.500000,0.053691,0.285714,0.500000,0.027586,1.000000,0.214286,0.315789,0.500000,0.666667,0.063830,0.666667,0.666667,0.666667,0.249692,0.750000,0.750000,0.750000,0.249692
Yahoo,real_57,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_57.npy,16,705,0.004255,0.114314,0.912631,0.285714,0.250000,0.333333,0.102564,0.080000,0.181818,0.285714,0.032967,0.125000,0.333333,0.016760,1.000000,0.125000,0.090909,0.200000,0.285714,0.064516,0.285714,0.250000,0.333333,6.375683,0.285714,0.250000,0.333333,6.375683
Yahoo,real_58,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_58.npy,16,702,0.061254,0.917651,0.989519,0.883117,1.000000,0.790698,0.860759,0.676923,0.313725,0.170213,0.502994,1.000000,0.186047,0.338710,0.976744,0.900000,1.000000,1.000000,1.000000,0.058824,1.000000,1.000000,1.000000,34.474483,1.000000,1.000000,1.000000,34.474483
Yahoo,real_59,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_59.npy,16,696,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_6,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_6.npy,16,704,0.011364,0.986111,0.999820,0.941176,0.888889,1.000000,0.363636,0.533333,0.875000,0.666667,0.135593,0.875000,0.875000,0.072727,1.000000,0.074074,0.142857,0.666667,1.000000,0.023529,1.000000,1.000000,1.000000,6.411691,1.000000,1.000000,1.000000,6.411691
Yahoo,real_60,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_60.npy,16,715,0.015385,0.536472,0.888171,0.588235,0.833333,0.454545,0.297872,0.303030,0.526316,0.533333,0.170940,0.625000,0.454545,0.094340,0.909091,0.214286,0.292683,0.631579,0.800000,0.090909,0.800000,1.000000,0.666667,0.182283,0.705882,1.000000,0.545455,0.182283
Yahoo,real_61,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_61.npy,16,705,0.001418,0.166667,0.992898,0.285714,0.166667,1.000000,0.054054,0.086957,0.222222,0.000000,0.017241,0.125000,1.000000,0.008696,1.000000,0.064516,0.095238,0.222222,0.000000,0.023810,0.285714,0.166667,1.000000,5.341020,0.285714,0.166667,1.000000,5.341020
Yahoo,real_62,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_62.npy,16,355,0.011268,0.544608,0.963675,0.666667,0.600000,0.750000,0.272727,0.400000,0.500000,0.333333,0.153846,0.500000,0.500000,0.085714,0.750000,0.266667,0.400000,0.666667,0.500000,0.081633,0.571429,0.500000,0.666667,0.045664,0.666667,0.600000,0.750000,0.045664
Yahoo,real_63,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_63.npy,16,704,0.011364,0.151091,0.594289,0.222222,1.000000,0.125000,0.090909,0.066667,0.125000,0.166667,0.063830,0.125000,0.125000,0.034884,0.375000,0.111111,0.095238,0.222222,0.400000,0.027397,1.000000,1.000000,1.000000,0.285593,1.000000,1.000000,1.000000,0.285593
Yahoo,real_64,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_64.npy,16,705,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Yahoo,real_65,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_65.npy,16,696,0.024425,0.193423,0.822576,0.260870,0.500000,0.176471,0.192308,0.157895,0.250000,0.190476,0.140127,0.428571,0.176471,0.078571,0.647059,0.400000,0.387097,0.705882,0.666667,0.200000,0.500000,0.500000,0.500000,11.026900,0.596491,0.425000,1.000000,2.239329
Yahoo,real_66,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_66.npy,16,696,0.030172,0.525039,0.973192,0.583333,0.518519,0.666667,0.500000,0.476190,0.357143,0.240000,0.168675,0.714286,0.238095,0.092105,1.000000,0.645161,0.625000,0.571429,0.600000,0.054054,0.600000,0.461538,0.857143,6.767954,0.808511,0.730769,0.904762,6.767954
Yahoo,real_67,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_67.npy,16,696,0.033046,0.642379,0.949092,0.750000,0.720000,0.782609,0.724138,0.636364,0.333333,0.222222,0.289474,0.714286,0.217391,0.170543,0.956522,0.800000,0.823529,0.888889,0.666667,0.051948,0.800000,0.750000,0.857143,28.668779,0.913043,0.913043,0.913043,28.668779
Yahoo,real_7,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_7.npy,16,696,0.054598,0.471662,0.937730,0.523364,0.405797,0.736842,0.438356,0.372881,0.177778,0.095238,0.388889,0.571429,0.105263,0.246479,0.921053,0.640000,0.666667,0.750000,0.666667,0.149254,0.888889,0.800000,1.000000,0.017622,0.987013,0.974359,1.000000,0.017622
Yahoo,real_8,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_8.npy,16,694,0.014409,0.247037,0.936550,0.333333,0.285714,0.400000,0.266667,0.258065,0.235294,0.285714,0.104575,0.285714,0.200000,0.055944,0.800000,0.421053,0.400000,0.500000,0.666667,0.142857,0.571429,0.400000,1.000000,1.101213,0.769231,0.625000,1.000000,1.101213
Yahoo,real_9,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/real_9.npy,16,715,0.005594,0.641626,0.989803,0.666667,1.000000,0.500000,0.200000,0.230769,0.500000,0.500000,0.068966,0.375000,0.750000,0.035714,1.000000,0.352941,0.400000,0.857143,0.800000,0.080000,0.800000,1.000000,0.666667,6.715603,0.666667,0.500000,1.000000,1.953757
Yahoo,synthetic_1,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_1.npy,16,695,0.002878,0.252299,0.686869,0.500000,0.500000,0.500000,0.054054,0.086957,0.222222,0.333333,0.020000,0.142857,0.500000,0.010204,0.500000,0.068966,0.117647,0.400000,0.500000,0.025000,0.666667,0.500000,1.000000,6.522286,0.800000,0.666667,1.000000,6.522286
Yahoo,synthetic_10,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_10.npy,16,695,0.002878,0.590909,0.993506,0.666667,1.000000,0.500000,0.108108,0.173913,0.222222,0.333333,0.042553,0.142857,0.500000,0.021739,1.000000,0.062500,0.105263,0.250000,0.400000,0.025974,1.000000,1.000000,1.000000,1.601120,1.000000,1.000000,1.000000,1.601120
Yahoo,synthetic_100,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_100.npy,16,695,0.002878,0.504505,0.841270,0.666667,1.000000,0.500000,0.054054,0.086957,0.222222,0.333333,0.022222,0.142857,0.500000,0.011364,0.500000,0.076923,0.153846,0.333333,0.500000,0.029412,1.000000,1.000000,1.000000,6.208793,1.000000,1.000000,1.000000,6.208793
Yahoo,synthetic_11,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_11.npy,16,695,0.004317,0.569444,0.995665,0.545455,0.375000,1.000000,0.157895,0.250000,0.400000,0.285714,0.057692,0.285714,0.666667,0.029703,1.000000,0.076923,0.142857,0.571429,0.400000,0.025641,1.000000,1.000000,1.000000,6.396449,1.000000,1.000000,1.000000,6.396449
Yahoo,synthetic_12,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_12.npy,16,695,0.001439,1.000000,1.000000,1.000000,1.000000,1.000000,0.055556,0.090909,0.250000,0.400000,0.020408,0.142857,1.000000,0.010309,1.000000,0.060606,0.095238,0.285714,0.500000,0.024691,1.000000,1.000000,1.000000,0.789211,1.000000,1.000000,1.000000,0.789211
Yahoo,synthetic_13,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_13.npy,16,695,0.002878,0.512658,0.944444,0.666667,1.000000,0.500000,0.054054,0.086957,0.222222,0.333333,0.039216,0.142857,0.500000,0.020000,1.000000,0.068966,0.111111,0.400000,0.400000,0.027027,1.000000,1.000000,1.000000,6.260427,1.000000,1.000000,1.000000,6.260427
Yahoo,synthetic_14,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_14.npy,16,695,0.004317,0.225955,0.974952,0.400000,0.500000,0.333333,0.157895,0.083333,0.200000,0.285714,0.058824,0.142857,0.333333,0.030303,1.000000,0.080000,0.117647,0.400000,0.500000,0.025316,0.666667,0.500000,1.000000,6.468626,0.857143,0.750000,1.000000,6.468626
Yahoo,synthetic_15,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_15.npy,16,695,0.001439,1.000000,1.000000,1.000000,1.000000,1.000000,0.055556,0.090909,0.250000,0.400000,0.020833,0.142857,1.000000,0.010526,1.000000,0.064516,0.111111,0.285714,0.500000,0.026316,1.000000,1.000000,1.000000,2.046938,1.000000,1.000000,1.000000,2.046938
Yahoo,synthetic_16,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_16.npy,16,695,0.002878,0.600000,0.994228,0.666667,1.000000,0.500000,0.108108,0.173913,0.222222,0.333333,0.037037,0.142857,0.500000,0.018868,1.000000,0.074074,0.142857,0.333333,0.400000,0.024390,1.000000,1.000000,1.000000,6.053051,1.000000,1.000000,1.000000,6.053051
Yahoo,synthetic_17,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_17.npy,16,695,0.004317,0.357470,0.899326,0.500000,1.000000,0.333333,0.052632,0.083333,0.200000,0.285714,0.043478,0.142857,0.333333,0.022472,0.666667,0.064516,0.105263,0.250000,0.400000,0.028169,1.000000,1.000000,1.000000,3.884405,1.000000,1.000000,1.000000,3.884405
Yahoo,synthetic_18,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_18.npy,16,695,0.001439,1.000000,1.000000,1.000000,1.000000,1.000000,0.055556,0.090909,0.250000,0.400000,0.021053,0.142857,1.000000,0.010638,1.000000,0.066667,0.117647,0.500000,0.500000,0.025641,1.000000,1.000000,1.000000,5.654108,1.000000,1.000000,1.000000,5.654108
Yahoo,synthetic_19,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_19.npy,16,695,0.002878,0.517857,0.961039,0.666667,1.000000,0.500000,0.054054,0.086957,0.222222,0.333333,0.043011,0.142857,0.500000,0.021978,1.000000,0.068966,0.111111,0.250000,0.400000,0.027778,1.000000,1.000000,1.000000,3.419057,1.000000,1.000000,1.000000,3.419057
Yahoo,synthetic_2,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_2.npy,16,695,0.004317,0.251730,0.719653,0.400000,0.500000,0.333333,0.105263,0.166667,0.200000,0.285714,0.047059,0.142857,0.333333,0.024390,0.666667,0.066667,0.117647,0.285714,0.400000,0.028986,0.666667,0.500000,1.000000,6.548655,0.857143,0.750000,1.000000,6.548655
Yahoo,synthetic_20,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_20.npy,16,695,0.004317,0.173717,0.697495,0.400000,0.500000,0.333333,0.052632,0.083333,0.200000,0.285714,0.019417,0.142857,0.333333,0.010000,0.333333,0.066667,0.105263,0.333333,0.400000,0.025641,0.666667,0.500000,1.000000,3.897731,0.857143,0.750000,1.000000,3.897731
Yahoo,synthetic_21,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_21.npy,16,695,0.001439,0.500000,0.998559,0.666667,0.500000,1.000000,0.055556,0.090909,0.250000,0.400000,0.024096,0.142857,1.000000,0.012195,1.000000,0.062500,0.100000,0.333333,0.500000,0.029412,0.666667,0.500000,1.000000,6.607605,0.666667,0.500000,1.000000,6.607605
Yahoo,synthetic_22,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_22.npy,16,695,0.002878,0.508000,0.911255,0.666667,1.000000,0.500000,0.054054,0.086957,0.222222,0.333333,0.017857,0.142857,0.500000,0.009091,0.500000,0.060606,0.095238,0.250000,0.400000,0.022472,1.000000,1.000000,1.000000,0.736113,1.000000,1.000000,1.000000,0.736113
Yahoo,synthetic_23,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_23.npy,16,695,0.004317,0.591667,0.996146,0.545455,0.375000,1.000000,0.157895,0.250000,0.400000,0.285714,0.055046,0.285714,0.666667,0.028302,1.000000,0.105263,0.200000,0.333333,0.400000,0.026667,1.000000,1.000000,1.000000,5.974666,1.000000,1.000000,1.000000,5.974666
Yahoo,synthetic_24,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_24.npy,16,695,0.001439,0.250000,0.995677,0.400000,0.250000,1.000000,0.055556,0.090909,0.250000,0.400000,0.020202,0.142857,1.000000,0.010204,1.000000,0.062500,0.095238,0.250000,0.400000,0.024691,0.400000,0.250000,1.000000,0.141603,0.400000,0.250000,1.000000,0.141603
Yahoo,synthetic_25,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_25.npy,16,695,0.002878,0.700000,0.997835,0.666667,1.000000,0.500000,0.108108,0.173913,0.444444,0.333333,0.042553,0.285714,1.000000,0.021739,1.000000,0.076923,0.153846,0.400000,0.500000,0.027397,1.000000,1.000000,1.000000,6.062568,1.000000,1.000000,1.000000,6.062568
Yahoo,synthetic_26,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_26.npy,16,695,0.004317,0.507519,0.936416,0.571429,0.500000,0.666667,0.105263,0.166667,0.400000,0.571429,0.043011,0.285714,0.666667,0.022222,0.666667,0.064516,0.100000,0.333333,0.666667,0.027778,1.000000,1.000000,1.000000,0.630998,1.000000,1.000000,1.000000,0.630998
Yahoo,synthetic_27,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_27.npy,16,695,0.001439,0.500000,0.998559,0.666667,0.500000,1.000000,0.055556,0.090909,0.250000,0.400000,0.019231,0.142857,1.000000,0.009709,1.000000,0.080000,0.133333,0.333333,0.400000,0.024390,0.666667,0.500000,1.000000,6.619657,0.666667,0.500000,1.000000,6.619657
Yahoo,synthetic_28,TShape-score-archive replay,score_archive,Results/Scores/TShape/naive/Yahoo/synthetic_28.npy,16,695,0.002878,0.521277,0.967532,0.666667,1.000000,0.500000,0.054054,0.086957,0.222222,0.333333,0.044944,0.142857,0.500000,0.022989,1.000000,0.068966,0.105263,0.333333,0.400000,0.030303,1.000000,1.000000,1.000000,5.808393,1.000000,1.000000,1.000000,5.808393
