dataset,series,seed,method,alpha,selected_alpha,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
WSD,80,20260706,TShape-zero-plus-alpha-0.20,0.20,,18235,0.114889,0.989641,0.999027,0.980430,0.309550,0.888889,0.909091,0.869565,0.309550
WSD,80,20260706,TShape-zero-plus-alpha-0.25,0.25,,18235,0.114889,0.991012,0.982185,1.000000,0.141022,0.888889,0.909091,0.869565,0.311072
WSD,80,20260706,TShape-zero-plus-alpha-0.30,0.30,,18235,0.114889,0.991481,0.983107,1.000000,0.144163,0.888889,0.909091,0.869565,0.312594
WSD,80,20260706,TShape-zero-plus-alpha-0.35,0.35,,18235,0.114889,0.991716,0.983568,1.000000,0.147305,0.888889,0.909091,0.869565,0.314116
WSD,80,20260706,TShape-zero-plus-alpha-0.40,0.40,,18235,0.114889,0.992186,0.984492,1.000000,0.150447,0.888889,0.909091,0.869565,0.315638
WSD,80,20260706,TShape-zero-plus-alpha-0.45,0.45,,18235,0.114889,0.992421,0.984955,1.000000,0.153588,0.888889,0.909091,0.869565,0.317161
WSD,80,20260706,TShape-zero-plus-alpha-0.50,0.50,,18235,0.114889,0.992656,0.985419,1.000000,0.156730,0.888889,0.909091,0.869565,0.318683
WSD,81,20260706,TShape-zero-plus-alpha-0.00,0.00,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.05,0.05,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.10,0.10,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.15,0.15,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.20,0.20,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.25,0.25,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.30,0.30,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.35,0.35,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.40,0.40,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.45,0.45,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,81,20260706,TShape-zero-plus-alpha-0.50,0.50,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.00,0.00,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.05,0.05,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.10,0.10,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.15,0.15,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.20,0.20,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.25,0.25,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.30,0.30,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.35,0.35,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.40,0.40,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.45,0.45,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,20260706,TShape-zero-plus-alpha-0.50,0.50,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,83,20260706,TShape-zero-plus-alpha-0.00,0.00,,18235,0.241130,0.998411,0.996826,1.000000,0.168447,0.500000,0.333333,1.000000,0.168447
WSD,83,20260706,TShape-zero-plus-alpha-0.05,0.05,,18235,0.241130,0.998297,0.996600,1.000000,0.166191,0.482759,0.318182,1.000000,0.166191
WSD,83,20260706,TShape-zero-plus-alpha-0.10,0.10,,18235,0.241130,0.997957,0.995923,1.000000,0.163935,0.437500,0.280000,1.000000,0.163935
WSD,83,20260706,TShape-zero-plus-alpha-0.15,0.15,,18235,0.241130,0.997391,0.994796,1.000000,0.161679,0.378378,0.233333,1.000000,0.161679
WSD,83,20260706,TShape-zero-plus-alpha-0.20,0.20,,18235,0.241130,0.996600,0.993223,1.000000,0.159423,0.318182,0.189189,1.000000,0.159423
WSD,83,20260706,TShape-zero-plus-alpha-0.25,0.25,,18235,0.241130,0.995923,0.991879,1.000000,0.157167,0.280000,0.162791,1.000000,0.157167
WSD,83,20260706,TShape-zero-plus-alpha-0.30,0.30,,18235,0.241130,0.994009,0.988090,1.000000,0.154911,0.208955,0.116667,1.000000,0.154911
WSD,83,20260706,TShape-zero-plus-alpha-0.35,0.35,,18235,0.241130,0.991544,0.983229,1.000000,0.152655,0.157303,0.085366,1.000000,0.152655
WSD,83,20260706,TShape-zero-plus-alpha-0.40,0.40,,18235,0.241130,0.986096,0.972572,1.000000,0.150400,0.101449,0.053435,1.000000,0.150400
WSD,83,20260706,TShape-zero-plus-alpha-0.45,0.45,,18235,0.241130,0.975053,0.951320,1.000000,0.148144,0.058577,0.030172,1.000000,0.148144
WSD,83,20260706,TShape-zero-plus-alpha-0.50,0.50,,18235,0.241130,0.946202,0.897897,1.000000,0.145888,0.027237,0.013807,1.000000,0.145888
WSD,84,20260706,TShape-zero-plus-alpha-0.00,0.00,,18293,0.000711,1.000000,1.000000,1.000000,0.830166,1.000000,1.000000,1.000000,0.830166
WSD,84,20260706,TShape-zero-plus-alpha-0.05,0.05,,18293,0.000711,1.000000,1.000000,1.000000,0.838658,1.000000,1.000000,1.000000,0.838658
WSD,84,20260706,TShape-zero-plus-alpha-0.10,0.10,,18293,0.000711,1.000000,1.000000,1.000000,0.847149,1.000000,1.000000,1.000000,0.847149
WSD,84,20260706,TShape-zero-plus-alpha-0.15,0.15,,18293,0.000711,1.000000,1.000000,1.000000,0.855641,1.000000,1.000000,1.000000,0.855641
WSD,84,20260706,TShape-zero-plus-alpha-0.20,0.20,,18293,0.000711,1.000000,1.000000,1.000000,0.864133,1.000000,1.000000,1.000000,0.864133
WSD,84,20260706,TShape-zero-plus-alpha-0.25,0.25,,18293,0.000711,1.000000,1.000000,1.000000,0.872625,1.000000,1.000000,1.000000,0.872625
WSD,84,20260706,TShape-zero-plus-alpha-0.30,0.30,,18293,0.000711,1.000000,1.000000,1.000000,0.881116,1.000000,1.000000,1.000000,0.881116
WSD,84,20260706,TShape-zero-plus-alpha-0.35,0.35,,18293,0.000711,1.000000,1.000000,1.000000,0.889608,1.000000,1.000000,1.000000,0.889608
WSD,84,20260706,TShape-zero-plus-alpha-0.40,0.40,,18293,0.000711,1.000000,1.000000,1.000000,0.898100,1.000000,1.000000,1.000000,0.898100
WSD,84,20260706,TShape-zero-plus-alpha-0.45,0.45,,18293,0.000711,1.000000,1.000000,1.000000,0.906591,1.000000,1.000000,1.000000,0.906591
WSD,84,20260706,TShape-zero-plus-alpha-0.50,0.50,,18293,0.000711,1.000000,1.000000,1.000000,0.915083,1.000000,1.000000,1.000000,0.915083
WSD,85,20260706,TShape-zero-plus-alpha-0.00,0.00,,18192,0.003243,0.983333,0.967213,1.000000,0.268454,0.888889,0.800000,1.000000,0.268454
WSD,85,20260706,TShape-zero-plus-alpha-0.05,0.05,,18192,0.003243,0.991597,0.983333,1.000000,0.286113,0.941176,0.888889,1.000000,0.286113
WSD,85,20260706,TShape-zero-plus-alpha-0.10,0.10,,18192,0.003243,1.000000,1.000000,1.000000,0.303771,1.000000,1.000000,1.000000,0.303771
WSD,85,20260706,TShape-zero-plus-alpha-0.15,0.15,,18192,0.003243,1.000000,1.000000,1.000000,0.321430,1.000000,1.000000,1.000000,0.321430
WSD,85,20260706,TShape-zero-plus-alpha-0.20,0.20,,18192,0.003243,1.000000,1.000000,1.000000,0.339088,1.000000,1.000000,1.000000,0.339088
WSD,85,20260706,TShape-zero-plus-alpha-0.25,0.25,,18192,0.003243,1.000000,1.000000,1.000000,0.356746,1.000000,1.000000,1.000000,0.356746
WSD,85,20260706,TShape-zero-plus-alpha-0.30,0.30,,18192,0.003243,1.000000,1.000000,1.000000,0.374405,1.000000,1.000000,1.000000,0.374405
WSD,85,20260706,TShape-zero-plus-alpha-0.35,0.35,,18192,0.003243,1.000000,1.000000,1.000000,0.392063,1.000000,1.000000,1.000000,0.392063
WSD,85,20260706,TShape-zero-plus-alpha-0.40,0.40,,18192,0.003243,1.000000,1.000000,1.000000,0.409721,1.000000,1.000000,1.000000,0.409721
WSD,85,20260706,TShape-zero-plus-alpha-0.45,0.45,,18192,0.003243,1.000000,1.000000,1.000000,0.427380,1.000000,1.000000,1.000000,0.427380
WSD,85,20260706,TShape-zero-plus-alpha-0.50,0.50,,18192,0.003243,1.000000,1.000000,1.000000,0.445038,1.000000,1.000000,1.000000,0.445038
WSD,86,20260706,TShape-zero-plus-alpha-0.00,0.00,,18219,0.001756,1.000000,1.000000,1.000000,0.556803,1.000000,1.000000,1.000000,0.556803
WSD,86,20260706,TShape-zero-plus-alpha-0.05,0.05,,18219,0.001756,1.000000,1.000000,1.000000,0.528962,1.000000,1.000000,1.000000,0.528962
WSD,86,20260706,TShape-zero-plus-alpha-0.10,0.10,,18219,0.001756,1.000000,1.000000,1.000000,0.520034,1.000000,1.000000,1.000000,0.520034
WSD,86,20260706,TShape-zero-plus-alpha-0.15,0.15,,18219,0.001756,1.000000,1.000000,1.000000,0.532584,1.000000,1.000000,1.000000,0.532584
WSD,86,20260706,TShape-zero-plus-alpha-0.20,0.20,,18219,0.001756,1.000000,1.000000,1.000000,0.545134,1.000000,1.000000,1.000000,0.545134
WSD,86,20260706,TShape-zero-plus-alpha-0.25,0.25,,18219,0.001756,1.000000,1.000000,1.000000,0.557683,1.000000,1.000000,1.000000,0.557683
WSD,86,20260706,TShape-zero-plus-alpha-0.30,0.30,,18219,0.001756,1.000000,1.000000,1.000000,0.570233,1.000000,1.000000,1.000000,0.570233
WSD,86,20260706,TShape-zero-plus-alpha-0.35,0.35,,18219,0.001756,1.000000,1.000000,1.000000,0.582783,1.000000,1.000000,1.000000,0.582783
WSD,86,20260706,TShape-zero-plus-alpha-0.40,0.40,,18219,0.001756,1.000000,1.000000,1.000000,0.595333,1.000000,1.000000,1.000000,0.595333
WSD,86,20260706,TShape-zero-plus-alpha-0.45,0.45,,18219,0.001756,1.000000,1.000000,1.000000,0.607882,1.000000,1.000000,1.000000,0.607882
WSD,86,20260706,TShape-zero-plus-alpha-0.50,0.50,,18219,0.001756,1.000000,1.000000,1.000000,0.620432,1.000000,1.000000,1.000000,0.620432
WSD,87,20260706,TShape-zero-plus-alpha-0.00,0.00,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.05,0.05,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.10,0.10,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.15,0.15,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.20,0.20,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.25,0.25,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.30,0.30,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.35,0.35,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.40,0.40,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.45,0.45,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,87,20260706,TShape-zero-plus-alpha-0.50,0.50,,18224,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.00,0.00,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.05,0.05,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.10,0.10,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.15,0.15,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.20,0.20,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.25,0.25,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.30,0.30,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.35,0.35,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.40,0.40,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.45,0.45,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,20260706,TShape-zero-plus-alpha-0.50,0.50,,18253,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,89,20260706,TShape-zero-plus-alpha-0.00,0.00,,18227,0.001042,0.760000,0.612903,1.000000,0.594126,0.250000,0.142857,1.000000,0.594126
WSD,89,20260706,TShape-zero-plus-alpha-0.05,0.05,,18227,0.001042,0.745098,0.593750,1.000000,0.566535,0.235294,0.133333,1.000000,0.566535
WSD,89,20260706,TShape-zero-plus-alpha-0.10,0.10,,18227,0.001042,0.745098,0.593750,1.000000,0.538944,0.235294,0.133333,1.000000,0.538944
WSD,89,20260706,TShape-zero-plus-alpha-0.15,0.15,,18227,0.001042,0.730769,0.575758,1.000000,0.511353,0.222222,0.125000,1.000000,0.511353
WSD,89,20260706,TShape-zero-plus-alpha-0.20,0.20,,18227,0.001042,0.703704,0.542857,1.000000,0.483761,0.200000,0.111111,1.000000,0.483761
WSD,89,20260706,TShape-zero-plus-alpha-0.25,0.25,,18227,0.001042,0.678571,0.513514,1.000000,0.456170,0.181818,0.100000,1.000000,0.456170
WSD,89,20260706,TShape-zero-plus-alpha-0.30,0.30,,18227,0.001042,0.481013,0.316667,1.000000,0.428579,0.088889,0.046512,1.000000,0.428579
WSD,89,20260706,TShape-zero-plus-alpha-0.35,0.35,,18227,0.001042,0.348624,0.211111,1.000000,0.400988,0.053333,0.027397,1.000000,0.400988
WSD,89,20260706,TShape-zero-plus-alpha-0.40,0.40,,18227,0.001042,0.227545,0.128378,1.000000,0.373397,0.030075,0.015267,1.000000,0.373397
WSD,89,20260706,TShape-zero-plus-alpha-0.45,0.45,,18227,0.001042,0.135231,0.072519,1.000000,0.345805,0.016194,0.008163,1.000000,0.345805
WSD,89,20260706,TShape-zero-plus-alpha-0.50,0.50,,18227,0.001042,0.067616,0.034991,1.000000,0.318214,0.007576,0.003802,1.000000,0.318214
WSD,9,20260706,TShape-zero-plus-alpha-0.00,0.00,,18235,0.000713,1.000000,1.000000,1.000000,0.941227,1.000000,1.000000,1.000000,0.941227
WSD,9,20260706,TShape-zero-plus-alpha-0.05,0.05,,18235,0.000713,1.000000,1.000000,1.000000,0.944166,1.000000,1.000000,1.000000,0.944166
WSD,9,20260706,TShape-zero-plus-alpha-0.10,0.10,,18235,0.000713,1.000000,1.000000,1.000000,0.947105,1.000000,1.000000,1.000000,0.947105
WSD,9,20260706,TShape-zero-plus-alpha-0.15,0.15,,18235,0.000713,1.000000,1.000000,1.000000,0.950043,1.000000,1.000000,1.000000,0.950043
WSD,9,20260706,TShape-zero-plus-alpha-0.20,0.20,,18235,0.000713,1.000000,1.000000,1.000000,0.952982,1.000000,1.000000,1.000000,0.952982
WSD,9,20260706,TShape-zero-plus-alpha-0.25,0.25,,18235,0.000713,1.000000,1.000000,1.000000,0.955921,1.000000,1.000000,1.000000,0.955921
WSD,9,20260706,TShape-zero-plus-alpha-0.30,0.30,,18235,0.000713,1.000000,1.000000,1.000000,0.958859,1.000000,1.000000,1.000000,0.958859
WSD,9,20260706,TShape-zero-plus-alpha-0.35,0.35,,18235,0.000713,1.000000,1.000000,1.000000,0.961798,1.000000,1.000000,1.000000,0.961798
WSD,9,20260706,TShape-zero-plus-alpha-0.40,0.40,,18235,0.000713,1.000000,1.000000,1.000000,0.964737,1.000000,1.000000,1.000000,0.964737
WSD,9,20260706,TShape-zero-plus-alpha-0.45,0.45,,18235,0.000713,1.000000,1.000000,1.000000,0.967675,1.000000,1.000000,1.000000,0.967675
WSD,9,20260706,TShape-zero-plus-alpha-0.50,0.50,,18235,0.000713,1.000000,1.000000,1.000000,0.970614,1.000000,1.000000,1.000000,0.970614
WSD,90,20260706,TShape-zero-plus-alpha-0.00,0.00,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.05,0.05,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.10,0.10,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.15,0.15,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.20,0.20,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.25,0.25,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.30,0.30,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.35,0.35,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.40,0.40,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.45,0.45,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,90,20260706,TShape-zero-plus-alpha-0.50,0.50,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.00,0.00,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.05,0.05,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.10,0.10,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.15,0.15,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.20,0.20,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.25,0.25,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.30,0.30,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.35,0.35,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.40,0.40,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.45,0.45,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,20260706,TShape-zero-plus-alpha-0.50,0.50,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.00,0.00,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.05,0.05,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.10,0.10,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.15,0.15,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.20,0.20,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.25,0.25,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.30,0.30,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.35,0.35,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.40,0.40,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.45,0.45,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,20260706,TShape-zero-plus-alpha-0.50,0.50,,18235,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,93,20260706,TShape-zero-plus-alpha-0.00,0.00,,18226,0.004115,0.993377,0.986842,1.000000,0.411342,0.965517,0.933333,1.000000,0.411342
WSD,93,20260706,TShape-zero-plus-alpha-0.05,0.05,,18226,0.004115,0.993377,0.986842,1.000000,0.423564,0.965517,0.933333,1.000000,0.423564
WSD,93,20260706,TShape-zero-plus-alpha-0.10,0.10,,18226,0.004115,0.993377,0.986842,1.000000,0.435785,0.965517,0.933333,1.000000,0.435785
WSD,93,20260706,TShape-zero-plus-alpha-0.15,0.15,,18226,0.004115,0.993377,0.986842,1.000000,0.448007,0.965517,0.933333,1.000000,0.448007
WSD,93,20260706,TShape-zero-plus-alpha-0.20,0.20,,18226,0.004115,0.993377,0.986842,1.000000,0.460228,0.965517,0.933333,1.000000,0.460228
WSD,93,20260706,TShape-zero-plus-alpha-0.25,0.25,,18226,0.004115,0.993377,0.986842,1.000000,0.472450,0.965517,0.933333,1.000000,0.472450
WSD,93,20260706,TShape-zero-plus-alpha-0.30,0.30,,18226,0.004115,0.993377,0.986842,1.000000,0.459685,0.965517,0.933333,1.000000,0.459685
WSD,93,20260706,TShape-zero-plus-alpha-0.35,0.35,,18226,0.004115,0.993377,0.986842,1.000000,0.429492,0.965517,0.933333,1.000000,0.429492
WSD,93,20260706,TShape-zero-plus-alpha-0.40,0.40,,18226,0.004115,0.993377,0.986842,1.000000,0.399299,0.965517,0.933333,1.000000,0.399299
WSD,93,20260706,TShape-zero-plus-alpha-0.45,0.45,,18226,0.004115,0.986842,0.974026,1.000000,0.369106,0.933333,0.875000,1.000000,0.369106
WSD,93,20260706,TShape-zero-plus-alpha-0.50,0.50,,18226,0.004115,0.974026,0.949367,1.000000,0.338912,0.888889,0.923077,0.857143,0.533558
WSD,94,20260706,TShape-zero-plus-alpha-0.00,0.00,,18249,0.008877,1.000000,1.000000,1.000000,0.380536,1.000000,1.000000,1.000000,0.380536
WSD,94,20260706,TShape-zero-plus-alpha-0.05,0.05,,18249,0.008877,1.000000,1.000000,1.000000,0.395140,1.000000,1.000000,1.000000,0.395140
WSD,94,20260706,TShape-zero-plus-alpha-0.10,0.10,,18249,0.008877,1.000000,1.000000,1.000000,0.409745,1.000000,1.000000,1.000000,0.409745
WSD,94,20260706,TShape-zero-plus-alpha-0.15,0.15,,18249,0.008877,1.000000,1.000000,1.000000,0.424349,1.000000,1.000000,1.000000,0.424349
WSD,94,20260706,TShape-zero-plus-alpha-0.20,0.20,,18249,0.008877,1.000000,1.000000,1.000000,0.438954,1.000000,1.000000,1.000000,0.438954
WSD,94,20260706,TShape-zero-plus-alpha-0.25,0.25,,18249,0.008877,1.000000,1.000000,1.000000,0.453558,1.000000,1.000000,1.000000,0.453558
WSD,94,20260706,TShape-zero-plus-alpha-0.30,0.30,,18249,0.008877,1.000000,1.000000,1.000000,0.466212,1.000000,1.000000,1.000000,0.466212
WSD,94,20260706,TShape-zero-plus-alpha-0.35,0.35,,18249,0.008877,1.000000,1.000000,1.000000,0.481062,1.000000,1.000000,1.000000,0.481062
WSD,94,20260706,TShape-zero-plus-alpha-0.40,0.40,,18249,0.008877,1.000000,1.000000,1.000000,0.495912,1.000000,1.000000,1.000000,0.495912
WSD,94,20260706,TShape-zero-plus-alpha-0.45,0.45,,18249,0.008877,1.000000,1.000000,1.000000,0.510762,1.000000,1.000000,1.000000,0.510762
WSD,94,20260706,TShape-zero-plus-alpha-0.50,0.50,,18249,0.008877,1.000000,1.000000,1.000000,0.525612,1.000000,1.000000,1.000000,0.525612
WSD,95,20260706,TShape-zero-plus-alpha-0.00,0.00,,18229,0.008668,0.996845,0.993711,1.000000,0.310668,0.977778,0.956522,1.000000,0.310668
WSD,95,20260706,TShape-zero-plus-alpha-0.05,0.05,,18229,0.008668,1.000000,1.000000,1.000000,0.330520,1.000000,1.000000,1.000000,0.330520
WSD,95,20260706,TShape-zero-plus-alpha-0.10,0.10,,18229,0.008668,1.000000,1.000000,1.000000,0.350372,1.000000,1.000000,1.000000,0.350372
WSD,95,20260706,TShape-zero-plus-alpha-0.15,0.15,,18229,0.008668,1.000000,1.000000,1.000000,0.370224,1.000000,1.000000,1.000000,0.370224
WSD,95,20260706,TShape-zero-plus-alpha-0.20,0.20,,18229,0.008668,1.000000,1.000000,1.000000,0.390076,1.000000,1.000000,1.000000,0.390076
WSD,95,20260706,TShape-zero-plus-alpha-0.25,0.25,,18229,0.008668,1.000000,1.000000,1.000000,0.409929,1.000000,1.000000,1.000000,0.409929
WSD,95,20260706,TShape-zero-plus-alpha-0.30,0.30,,18229,0.008668,1.000000,1.000000,1.000000,0.429781,1.000000,1.000000,1.000000,0.429781
WSD,95,20260706,TShape-zero-plus-alpha-0.35,0.35,,18229,0.008668,1.000000,1.000000,1.000000,0.449633,1.000000,1.000000,1.000000,0.449633
WSD,95,20260706,TShape-zero-plus-alpha-0.40,0.40,,18229,0.008668,1.000000,1.000000,1.000000,0.469485,1.000000,1.000000,1.000000,0.469485
WSD,95,20260706,TShape-zero-plus-alpha-0.45,0.45,,18229,0.008668,1.000000,1.000000,1.000000,0.489337,1.000000,1.000000,1.000000,0.489337
WSD,95,20260706,TShape-zero-plus-alpha-0.50,0.50,,18229,0.008668,1.000000,1.000000,1.000000,0.509189,1.000000,1.000000,1.000000,0.509189
WSD,96,20260706,TShape-zero-plus-alpha-0.00,0.00,,18235,0.002248,1.000000,1.000000,1.000000,0.636003,1.000000,1.000000,1.000000,0.636003
WSD,96,20260706,TShape-zero-plus-alpha-0.05,0.05,,18235,0.002248,1.000000,1.000000,1.000000,0.604211,1.000000,1.000000,1.000000,0.604211
WSD,96,20260706,TShape-zero-plus-alpha-0.10,0.10,,18235,0.002248,1.000000,1.000000,1.000000,0.572418,1.000000,1.000000,1.000000,0.572418
