dataset,series,method,seed,provenance,score_file,label_offset,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
WSD,178,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/178.npy,16,18220,0.001811,0.628571,0.458333,1.000000,0.020757,0.133333,0.071429,1.000000,0.020757
WSD,179,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/179.npy,16,18220,0.001866,0.755556,0.607143,1.000000,0.017769,0.333333,0.285714,0.400000,0.071070
WSD,18,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/18.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,180,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/180.npy,16,18067,0.002435,0.956522,0.916667,1.000000,0.008996,0.857143,1.000000,0.750000,0.046151
WSD,181,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/181.npy,16,18228,0.005157,0.899522,0.817391,1.000000,0.034773,0.650000,0.565217,0.764706,0.222888
WSD,182,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/182.npy,16,18365,0.003975,1.000000,1.000000,1.000000,0.194946,1.000000,1.000000,1.000000,0.194946
WSD,183,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/183.npy,16,18288,0.004812,0.909091,0.909091,0.909091,0.031594,0.714286,0.714286,0.714286,0.041484
WSD,184,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/184.npy,16,18167,0.007321,0.970803,0.943262,1.000000,0.004768,0.950000,1.000000,0.904762,0.018790
WSD,185,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/185.npy,16,18204,0.010602,0.939891,0.994220,0.891192,0.013523,0.912281,0.962963,0.866667,0.013523
WSD,186,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/186.npy,16,18220,0.017892,0.996942,0.993902,1.000000,0.132073,0.941176,0.888889,1.000000,0.132073
WSD,187,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/187.npy,16,18220,0.000768,1.000000,1.000000,1.000000,0.180334,1.000000,1.000000,1.000000,0.180334
WSD,188,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/188.npy,16,18220,0.012130,1.000000,1.000000,1.000000,0.078032,1.000000,1.000000,1.000000,0.078032
WSD,189,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/189.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,19,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/19.npy,16,18220,0.003787,0.945205,0.896104,1.000000,0.095626,0.600000,0.600000,0.600000,0.370234
WSD,190,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/190.npy,16,18220,0.002360,0.977273,0.955556,1.000000,0.165901,0.857143,0.750000,1.000000,0.165901
WSD,191,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/191.npy,16,18220,0.002250,0.773333,0.852941,0.707317,0.474420,0.500000,0.444444,0.571429,0.474420
WSD,192,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/192.npy,16,18220,0.002854,0.912281,0.838710,1.000000,0.114893,0.615385,0.800000,0.500000,0.190228
WSD,193,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/193.npy,16,18220,0.000604,1.000000,1.000000,1.000000,0.298920,1.000000,1.000000,1.000000,0.298920
WSD,194,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/194.npy,16,18220,0.014709,0.996283,0.992593,1.000000,0.075368,0.875000,0.777778,1.000000,0.075368
WSD,195,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/195.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,196,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/196.npy,16,18220,0.001756,0.888889,0.800000,1.000000,0.179292,0.500000,0.500000,0.500000,0.347300
WSD,197,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/197.npy,16,18220,0.001647,0.909091,0.833333,1.000000,0.509052,0.666667,0.500000,1.000000,0.509052
WSD,198,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/198.npy,16,18220,0.002525,0.989247,0.978723,1.000000,0.166399,0.909091,0.833333,1.000000,0.166399
WSD,199,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/199.npy,16,18220,0.007135,0.970149,0.942029,1.000000,0.062580,0.733333,0.578947,1.000000,0.062580
WSD,2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/2.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,20,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/20.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,200,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/200.npy,16,18220,0.001427,0.928571,0.866667,1.000000,0.033430,0.600000,0.428571,1.000000,0.033430
WSD,201,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/201.npy,16,18291,0.005248,0.969697,0.941176,1.000000,0.028139,0.863636,0.760000,1.000000,0.028139
WSD,202,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/202.npy,16,18173,0.002091,0.962025,0.926829,1.000000,0.010610,0.823529,0.700000,1.000000,0.010610
WSD,203,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/203.npy,16,18195,0.021764,0.985075,0.970588,1.000000,0.023751,0.785714,0.916667,0.687500,0.042157
WSD,204,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/204.npy,16,18220,0.002415,0.977778,0.956522,1.000000,0.096293,0.833333,0.714286,1.000000,0.096293
WSD,205,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/205.npy,16,18220,0.001756,1.000000,1.000000,1.000000,3.146139,1.000000,1.000000,1.000000,3.146139
WSD,206,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/206.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,207,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/207.npy,16,18220,0.003842,0.965517,0.933333,1.000000,0.040781,0.814815,0.687500,1.000000,0.040781
WSD,208,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/208.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,209,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/209.npy,16,18220,0.029363,0.975387,0.951957,1.000000,0.015223,0.727273,1.000000,0.571429,0.162829
WSD,21,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/21.npy,16,18220,0.001372,1.000000,1.000000,1.000000,1.034342,1.000000,1.000000,1.000000,1.034342
WSD,22,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/22.npy,16,18220,0.001262,1.000000,1.000000,1.000000,2.629261,1.000000,1.000000,1.000000,2.629261
WSD,23,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/23.npy,16,18220,0.010922,1.000000,1.000000,1.000000,0.564458,1.000000,1.000000,1.000000,0.564458
WSD,24,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/24.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,25,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/25.npy,16,18220,0.002909,1.000000,1.000000,1.000000,2.205958,1.000000,1.000000,1.000000,2.205958
WSD,26,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/26.npy,16,18220,0.002634,1.000000,1.000000,1.000000,0.483476,1.000000,1.000000,1.000000,0.483476
WSD,27,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/27.npy,16,18220,0.007190,0.939068,0.885135,1.000000,0.045740,0.811594,0.756757,0.875000,0.067838
WSD,28,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/28.npy,16,18220,0.008727,0.929825,0.868852,1.000000,0.054320,0.794872,0.720930,0.885714,0.083133
WSD,29,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/29.npy,16,18220,0.015148,0.929293,0.867925,1.000000,0.011070,0.618182,0.447368,1.000000,0.011070
WSD,3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/3.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,30,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/30.npy,16,18220,0.008782,0.987654,0.975610,1.000000,0.041135,0.941176,0.888889,1.000000,0.041135
WSD,31,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/31.npy,16,18220,0.014984,0.975000,0.951220,1.000000,0.025494,0.913580,0.948718,0.880952,0.046255
WSD,32,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/32.npy,16,18220,0.015917,0.948630,0.942177,0.955172,0.048608,0.853933,0.844444,0.863636,0.069642
WSD,33,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/33.npy,16,18220,0.009605,0.943396,0.892857,1.000000,0.009872,0.888889,1.000000,0.800000,0.100804
WSD,34,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/34.npy,16,18220,0.011196,0.995122,0.990291,1.000000,0.032542,0.909091,0.833333,1.000000,0.032542
WSD,35,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/35.npy,16,18220,0.016081,0.981575,0.963816,1.000000,0.025842,0.813559,0.685714,1.000000,0.025842
WSD,36,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/36.npy,16,18286,0.006125,0.912134,0.858268,0.973214,0.035548,0.558140,0.400000,0.923077,0.035548
WSD,37,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/37.npy,16,18170,0.008971,0.946429,0.919075,0.975460,0.026722,0.651163,0.500000,0.933333,0.026722
WSD,38,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/38.npy,16,18203,0.007252,0.886275,0.918699,0.856061,0.007716,0.608696,0.700000,0.538462,0.012208
WSD,39,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/39.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/4.npy,16,18220,0.001482,1.000000,1.000000,1.000000,0.113854,1.000000,1.000000,1.000000,0.113854
WSD,40,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/40.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,41,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/41.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,42,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/42.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,43,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/43.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,44,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/44.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,45,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/45.npy,16,18000,0.000333,1.000000,1.000000,1.000000,0.006330,1.000000,1.000000,1.000000,0.006330
WSD,46,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/46.npy,16,18881,0.032784,0.995130,1.000000,0.990307,7.417791,0.833333,1.000000,0.714286,7.417791
WSD,47,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/47.npy,16,17778,0.001125,0.975610,0.952381,1.000000,1.494157,0.888889,0.800000,1.000000,1.494157
WSD,48,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/48.npy,16,18220,0.001592,1.000000,1.000000,1.000000,13.290160,1.000000,1.000000,1.000000,13.290160
WSD,49,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/49.npy,16,18220,0.002086,0.987013,0.974359,1.000000,0.021906,0.857143,0.750000,1.000000,0.021906
WSD,5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/5.npy,16,18220,0.007025,0.944649,0.895105,1.000000,0.015119,0.733333,0.733333,0.733333,0.025476
WSD,50,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/50.npy,16,18220,0.009989,0.965517,0.933333,1.000000,0.091145,0.714286,1.000000,0.555556,0.305382
WSD,51,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/51.npy,16,17987,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,52,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/52.npy,16,18903,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,53,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/53.npy,16,17769,0.001294,0.836364,0.718750,1.000000,0.043866,0.608696,0.437500,1.000000,0.043866
WSD,54,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/54.npy,16,18220,0.000329,1.000000,1.000000,1.000000,4.855090,1.000000,1.000000,1.000000,4.855090
WSD,55,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/55.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,56,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/56.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,57,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/57.npy,16,18069,0.000332,0.800000,0.666667,1.000000,0.009991,0.571429,0.400000,1.000000,0.009991
WSD,58,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/58.npy,16,18860,0.000318,1.000000,1.000000,1.000000,0.142047,1.000000,1.000000,1.000000,0.142047
WSD,59,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/59.npy,16,17730,0.001297,0.978723,0.958333,1.000000,1.038830,0.909091,0.833333,1.000000,1.038830
WSD,6,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/6.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,60,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/60.npy,16,18220,0.000768,0.965517,0.933333,1.000000,9.906587,0.800000,0.666667,1.000000,9.906587
WSD,61,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/61.npy,16,18220,0.003458,1.000000,1.000000,1.000000,0.027491,1.000000,1.000000,1.000000,0.027491
WSD,62,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/62.npy,16,18220,0.008836,0.993827,0.987730,1.000000,0.107134,0.800000,0.666667,1.000000,0.107134
WSD,63,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/63.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,64,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/64.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,65,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/65.npy,16,18220,0.011526,0.954545,0.913043,1.000000,0.027590,0.285714,0.166667,1.000000,0.027590
WSD,66,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/66.npy,16,18318,0.002511,0.989247,0.978723,1.000000,0.168857,0.923077,0.857143,1.000000,0.168857
WSD,67,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/67.npy,16,18160,0.003304,0.952381,0.909091,1.000000,0.255657,0.750000,0.750000,0.750000,0.424845
WSD,68,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/68.npy,16,18181,0.001595,0.966667,0.935484,1.000000,0.184191,0.800000,0.666667,1.000000,0.184191
WSD,69,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/69.npy,16,18220,0.008288,1.000000,1.000000,1.000000,0.098673,1.000000,1.000000,1.000000,0.098673
WSD,7,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/7.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,70,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/70.npy,16,18220,0.010318,0.992084,0.984293,1.000000,0.047604,0.888889,0.800000,1.000000,0.047604
WSD,71,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/71.npy,16,18220,0.023271,0.870929,0.891358,0.851415,0.014204,0.741935,0.696970,0.793103,0.023037
WSD,72,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/72.npy,16,18220,0.010977,0.992556,0.985222,1.000000,0.017774,0.896552,0.812500,1.000000,0.017774
WSD,73,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/73.npy,16,18220,0.014215,0.973684,0.948718,1.000000,0.086460,0.666667,0.700000,0.636364,0.583376
WSD,74,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/74.npy,16,18220,0.013776,0.941839,0.890071,1.000000,0.000599,0.608696,0.482759,0.823529,0.001016
WSD,75,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/75.npy,16,18068,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,76,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/76.npy,16,18226,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,77,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/77.npy,16,18365,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,78,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/78.npy,16,18220,0.001866,1.000000,1.000000,1.000000,0.619292,1.000000,1.000000,1.000000,0.619292
WSD,79,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/79.npy,16,18220,0.010044,0.945736,0.897059,1.000000,0.019138,0.857143,0.937500,0.789474,0.089906
WSD,8,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/8.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,80,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/80.npy,16,18220,0.114984,0.991012,0.982185,1.000000,0.084191,0.844444,0.863636,0.826087,0.285441
WSD,81,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/81.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,82,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/82.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,83,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/83.npy,16,18220,0.241328,0.998864,0.997731,1.000000,0.022745,0.583333,0.411765,1.000000,0.022745
WSD,84,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/84.npy,16,18278,0.000711,1.000000,1.000000,1.000000,0.156332,1.000000,1.000000,1.000000,0.156332
WSD,85,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/85.npy,16,18177,0.003246,0.936508,0.880597,1.000000,0.044617,0.705882,0.666667,0.750000,0.143788
WSD,86,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/86.npy,16,18204,0.001758,0.927536,0.864865,1.000000,0.588602,0.705882,0.545455,1.000000,0.588602
WSD,87,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/87.npy,16,18209,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,88,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/88.npy,16,18238,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,89,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/89.npy,16,18212,0.001043,1.000000,1.000000,1.000000,0.402901,1.000000,1.000000,1.000000,0.402901
WSD,9,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/9.npy,16,18220,0.000714,1.000000,1.000000,1.000000,3.242657,1.000000,1.000000,1.000000,3.242657
WSD,90,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/90.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,91,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/91.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,92,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/92.npy,16,18220,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
WSD,93,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/93.npy,16,18211,0.004118,0.961538,0.925926,1.000000,0.053397,0.827586,0.800000,0.857143,0.083306
WSD,94,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/94.npy,16,18234,0.008885,0.972973,0.947368,1.000000,0.027098,0.850000,0.944444,0.772727,0.069650
WSD,95,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/95.npy,16,18214,0.008675,0.996845,0.993711,1.000000,0.075492,0.977778,0.956522,1.000000,0.075492
WSD,96,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/96.npy,16,18220,0.002250,1.000000,1.000000,1.000000,0.640226,1.000000,1.000000,1.000000,0.640226
WSD,97,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/97.npy,16,18220,0.001866,0.906667,0.829268,1.000000,0.757942,0.461538,0.300000,1.000000,0.757942
WSD,98,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/98.npy,16,18220,0.001372,0.980392,0.961538,1.000000,0.059021,0.857143,0.750000,1.000000,0.059021
WSD,99,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/WSD/99.npy,16,18220,0.003238,0.991597,0.983333,1.000000,0.222700,0.923077,0.857143,1.000000,0.222700
Yahoo,A3Benchmark-TS1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS1.npy,16,824,0.007282,0.909091,1.000000,0.833333,0.170722,0.909091,1.000000,0.833333,0.170722
Yahoo,A3Benchmark-TS10,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS10.npy,16,824,0.008495,0.700000,0.538462,1.000000,0.077296,0.666667,0.500000,1.000000,0.077296
Yahoo,A3Benchmark-TS100,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS100.npy,16,824,0.004854,0.666667,0.500000,1.000000,0.068798,0.666667,0.500000,1.000000,0.068798
Yahoo,A3Benchmark-TS11,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS11.npy,16,824,0.003641,0.800000,1.000000,0.666667,0.214325,0.800000,1.000000,0.666667,0.214325
Yahoo,A3Benchmark-TS12,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS12.npy,16,824,0.009709,0.727273,0.571429,1.000000,0.167618,0.727273,0.571429,1.000000,0.167618
Yahoo,A3Benchmark-TS13,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS13.npy,16,824,0.003641,0.666667,0.500000,1.000000,0.159174,0.666667,0.500000,1.000000,0.159174
Yahoo,A3Benchmark-TS14,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS14.npy,16,824,0.010922,0.818182,0.692308,1.000000,0.167429,0.818182,0.692308,1.000000,0.167429
Yahoo,A3Benchmark-TS15,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS15.npy,16,824,0.004854,0.615385,0.444444,1.000000,0.139520,0.615385,0.444444,1.000000,0.139520
Yahoo,A3Benchmark-TS16,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS16.npy,16,824,0.007282,0.666667,1.000000,0.500000,0.163172,0.666667,1.000000,0.500000,0.163172
Yahoo,A3Benchmark-TS17,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS17.npy,16,824,0.001214,1.000000,1.000000,1.000000,3.406918,1.000000,1.000000,1.000000,3.406918
Yahoo,A3Benchmark-TS18,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS18.npy,16,824,0.006068,1.000000,1.000000,1.000000,0.140795,1.000000,1.000000,1.000000,0.140795
Yahoo,A3Benchmark-TS19,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS19.npy,16,824,0.007282,0.705882,0.545455,1.000000,0.132570,0.705882,0.545455,1.000000,0.132570
Yahoo,A3Benchmark-TS2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS2.npy,16,824,0.010922,0.947368,0.900000,1.000000,0.177546,0.947368,0.900000,1.000000,0.177546
Yahoo,A3Benchmark-TS20,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/Yahoo/A3Benchmark-TS20.npy,16,824,0.004854,0.888889,0.800000,1.000000,0.148171,0.888889,0.800000,1.000000,0.148171
